x,p,T,u,Y_O2,Y_O,Y_AR,Y_N2,Y_H,rho,Y_H2O,Y_OH,Y_H2O2,Y_H2,Y_HO2
0.03192019950125,30549.227977933657,690.7541587810354,-403.74984877087405,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.16791504647733,0.0,0.0,0.0,0.01277242777496,0.0
0.03216957605985,30548.649926552473,691.9455606613037,-403.7548361899848,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.16762275610851,0.0,0.0,0.0,0.01277242777496,0.0
0.03241895261845,30543.590974582716,693.0137599323987,-403.813824946712,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.16733666926259,0.0,0.0,0.0,0.01277242777496,0.0
0.03266832917706,30544.32361710796,694.1259853318351,-403.8026405871574,0.10136213887481,0.0,0.88586543335023,0.0,0.0,0.16707254656507,0.0,0.0,0.0,0.01277242777496,0.0
0.03291770573566,30547.568753532705,696.1549555218597,-403.7655652746563,0.10136213887486,0.0,0.88586543335017,0.0,0.0,0.16660330589207,0.0,0.0,0.0,0.01277242777497,0.0
0.03316708229426,30545.827125738386,701.3587281145522,-403.781563153836,0.101362138875,0.0,0.88586543335001,0.0,0.0,0.16535775462021,0.0,0.0,0.0,0.01277242777499,0.0
0.03341645885287,30542.87741762704,718.5925012127515,-403.8162582398035,0.10136213887502,0.0,0.88586543334999,0.0,0.0,0.16137644762727,0.0,0.0,0.0,0.01277242777499,0.0
0.03366583541147,30544.27688087756,755.8782010778641,-403.79039042677033,0.10136213886023,1.7e-13,0.88586543334985,0.0,2.2e-13,0.15342315520578,5.7e-13,2e-14,0.0,0.01277242777426,1.467e-11
0.03391521197007,30547.63888235966,803.0866608522507,-403.75998525497585,0.10136213877393,1.98e-12,0.88586543335058,0.0,1.88e-12,0.14442025863657,1.037e-11,3.8e-13,2e-14,0.01277242776905,9.182e-11
0.03416458852868,30546.180244304767,839.8392944566372,-403.76919665572865,0.10136213859604,6.36e-12,0.88586543335076,0.0,5.56e-12,0.13809361617418,3.785e-11,1.36e-12,7e-14,0.01277242775757,2.4443e-10
0.03441396508728,30544.28286362565,854.4512547391125,-403.8017839079412,0.10136213834263,1.298e-11,0.88586543335048,0.0,1.095e-11,0.13572364794891,8.317e-11,2.93e-12,1.9e-13,0.01277242774057,4.561e-10
0.03466334164589,30545.058866654166,859.085102637373,-403.79340181512765,0.10136213803326,2.121e-11,0.8858654333502,0.0,1.761e-11,0.13499499320186,1.4404e-10,4.88e-12,3.6e-13,0.01277242771927,7.0918e-10
0.03491271820449,30547.401948373317,860.6439181276022,-403.7637507075977,0.10136213767478,3.078e-11,0.88586543335013,0.0,2.536e-11,0.13476082415687,2.2036e-10,7.1e-12,5.9e-13,0.01277242769405,9.9684e-10
0.03516209476309,30547.337215987303,861.145254438966,-403.7674589146211,0.10136213726856,4.173e-11,0.8858654333502,0.0,3.424e-11,0.13468208452793,3.14e-10,9.63e-12,9e-13,0.01277242766477,1.31596e-09
0.0354114713217,30545.380134684798,861.2976399120411,-403.7929244592684,0.10136213682118,5.403e-11,0.88586543335025,0.0,4.418e-11,0.13464962867945,4.2586e-10,1.246e-11,1.28e-12,0.01277242763164,1.65912e-09
0.0356608478803,30545.237595443632,861.3904124510428,-403.7943956777228,0.10136213634678,6.735e-11,0.88586543335024,0.0,5.49e-11,0.13463449853296,5.5408e-10,1.552e-11,1.73e-12,0.01277242759553,2.01387e-09
0.0359102244389,30546.73066075411,861.4716912422174,-403.7753383488976,0.10136213585932,8.127e-11,0.88586543335023,0.0,6.607e-11,0.13462837632387,6.9532e-10,1.871e-11,2.23e-12,0.01277242755748,2.36937e-09
0.03615960099751,30546.872702777444,861.4824128577512,-403.77191017519425,0.10136213536328,9.556e-11,0.88586543335022,0.0,7.752e-11,0.13462732682847,8.4782e-10,2.198e-11,2.8e-12,0.01277242751794,2.72288e-09
0.03640897755611,30544.958647082927,861.4098813499556,-403.79385553943007,0.1013621348521,1.1038e-10,0.88586543335022,0.0,8.942e-11,0.13463022618069,1.01325e-09,2.537e-11,3.41e-12,0.0127724274764,3.07945e-09
0.03665835411471,30544.1364301939,861.1811547352469,-403.8016719859477,0.10136213431552,1.2607e-10,0.88586543335023,0.0,1.0203e-10,0.13466235852778,1.19549e-09,2.893e-11,4.09e-12,0.01277242743196,3.44567e-09
0.03690773067332,30545.44800867555,861.0194727857815,-403.7809233914135,0.10136213374808,1.4292e-10,0.88586543335023,0.0,1.1555e-10,0.1346934289441,1.39779e-09,3.276e-11,4.84e-12,0.01277242738398,3.82385e-09
0.03715710723192,30546.25064653958,860.9608530971658,-403.77001033209984,0.10136213315162,1.6094e-10,0.88586543335023,0.0,1.2997e-10,0.13470613930639,1.6208e-09,3.686e-11,5.66e-12,0.01277242733247,4.21145e-09
0.03740648379052,30544.947597705708,860.9450033743623,-403.78572483761013,0.10136213253043,1.8e-10,0.88586543335023,0.0,1.4518e-10,0.13470287279234,1.86343e-09,4.12e-11,6.54e-12,0.01277242727778,4.60521e-09
0.03765586034913,30543.887364151793,860.9812078943578,-403.7989864172003,0.10136213188549,2.0001e-10,0.88586543335023,0.0,1.6113e-10,0.13469253309492,2.12519e-09,4.577e-11,7.48e-12,0.01277242722001,5.0047e-09
0.03790523690773,30545.03184421834,861.0561751098933,-403.7878622176047,0.10136213121348,2.2105e-10,0.88586543335023,0.0,1.779e-10,0.13468585270368,2.40733e-09,5.058e-11,8.49e-12,0.01277242715888,5.41206e-09
0.03815461346633,30546.364464709328,861.1272074986836,-403.7718127038685,0.10136213051066,2.4326e-10,0.88586543335023,0.0,1.9558e-10,0.13468061840012,2.7117e-09,5.565e-11,9.57e-12,0.01277242709403,5.82932e-09
0.03840399002494,30545.943032746796,861.1317291797376,-403.7794662553603,0.10136212977616,2.6664e-10,0.88586543335023,0.0,2.1421e-10,0.13467805312794,3.03902e-09,6.098e-11,1.071e-11,0.01277242702534,6.25672e-09
0.03865336658354,30545.11613353296,861.049448370376,-403.7930825241265,0.10136212901069,2.9116e-10,0.88586543335023,0.0,2.3375e-10,0.13468727664573,3.38931e-09,6.654e-11,1.191e-11,0.01277242695285,6.69355e-09
0.03890274314214,30545.60123329872,860.9452764752357,-403.7879047704416,0.10136212821328,3.1688e-10,0.88586543335023,0.0,2.5425e-10,0.13470571272793,3.76369e-09,7.237e-11,1.318e-11,0.01277242687641,7.13972e-09
0.03915211970075,30546.92523164895,860.8819059874737,-403.77252794507984,0.10136212738025,3.4401e-10,0.88586543335023,0.0,2.7586e-10,0.13472146784077,4.16507e-09,7.851e-11,1.452e-11,0.01277242679551,7.59605e-09
0.03940149625935,30546.755425276748,860.8699352665984,-403.7741764936266,0.10136212650759,3.7279e-10,0.88586543335023,0.0,2.9873e-10,0.13472259231322,4.59666e-09,8.505e-11,1.592e-11,0.01277242670959,8.06344e-09
0.03965087281796,30545.430533499348,860.8731447908915,-403.79001092098775,0.1013621255937,4.0329e-10,0.88586543335023,0.0,3.2293e-10,0.13471624682294,5.05973e-09,9.199e-11,1.74e-11,0.01277242661845,8.54228e-09
0.03990024937656,30545.189413414784,860.8979929154297,-403.7914737731253,0.10136212463906,4.3543e-10,0.88586543335023,0.0,3.4839e-10,0.13471129514108,5.55372e-09,9.93e-11,1.895e-11,0.0127724265222,9.0327e-09
0.04014962593516,30545.606262067246,860.9220944181933,-403.7843146906338,0.10136212364366,4.6913e-10,0.88586543335023,0.0,3.7509e-10,0.13470936228058,6.07829e-09,1.0696e-10,2.057e-11,0.01277242642091,9.53516e-09
0.04039900249377,30545.51171894482,860.9248979185792,-403.7831456739224,0.10136212260521,5.0448e-10,0.88586543335023,0.0,4.0309e-10,0.13470850670696,6.63506e-09,1.1499e-10,2.226e-11,0.0127724263143,1.005039e-08
0.04064837905237,30544.600025341173,860.9058733515793,-403.7934886874232,0.10136212151989,5.4168e-10,0.88586543335023,0.0,4.3254e-10,0.13470746283353,7.22726e-09,1.2343e-10,2.402e-11,0.01277242620182,1.057914e-08
0.04089775561097,30544.21585582706,860.8779561287824,-403.79667427564806,0.1013621203842,5.8095e-10,0.88586543335023,0.0,4.6359e-10,0.13471013695612,7.85793e-09,1.3233e-10,2.585e-11,0.01277242608298,1.112196e-08
0.04114713216958,30545.193312772615,860.8812139102444,-403.784610810884,0.10136211919594,6.2239e-10,0.88586543335023,0.0,4.9632e-10,0.13471393811484,8.52892e-09,1.4172e-10,2.776e-11,0.01277242595747,1.167926e-08
0.04139650872818,30545.83898893003,860.8962989658089,-403.77698680311306,0.10136211795352,6.6607e-10,0.88586543335023,0.0,5.3076e-10,0.13471442521821,9.2414e-09,1.5163e-10,2.974e-11,0.01277242582511,1.225155e-08
0.04164588528678,30545.504179812942,860.9095598639756,-403.78415199998375,0.10136211665487,7.1205e-10,0.88586543335023,0.0,5.6699e-10,0.13471087364325,9.99684e-09,1.6206e-10,3.18e-11,0.01277242568565,1.283952e-08
0.04189526184539,30545.225491895995,860.9270354696752,-403.7888538052739,0.10136211529718,7.6045e-10,0.88586543335023,0.0,6.0508e-10,0.13470691021304,1.07974e-08,1.7304e-10,3.393e-11,0.01277242553874,1.344395e-08
0.04214463840399,30545.866401584673,860.9519370333163,-403.7838291640832,0.10136211387751,8.114e-10,0.88586543335023,0.0,6.4513e-10,0.1347058404767,1.164532e-08,1.8459e-10,3.614e-11,0.01277242538399,1.406568e-08
0.04239401496259,30546.576623022695,860.9628082158954,-403.77632696926935,0.10136211239319,8.6499e-10,0.88586543335023,0.0,6.8723e-10,0.13470727163175,1.254263e-08,1.9673e-10,3.843e-11,0.01277242522108,1.470548e-08
0.0426433915212,30546.328185643237,860.9547488530341,-403.7798754441831,0.10136211084141,9.2135e-10,0.88586543335023,0.0,7.3146e-10,0.13470743708141,1.349153e-08,2.0947e-10,4.08e-11,0.01277242504965,1.53641e-08
0.0428927680798,30545.822737946044,860.9441178473131,-403.7854715504107,0.10136210921869,9.8064e-10,0.88586543335023,0.0,7.7795e-10,0.13470687149499,1.449484e-08,2.2287e-10,4.325e-11,0.01277242486923,1.604229e-08
0.0431421446384,30545.829137080345,860.9316289156702,-403.7831431625132,0.10136210752108,1.04308e-09,0.88586543335023,0.0,8.2685e-10,0.1347088538728,1.555586e-08,2.3698e-10,4.579e-11,0.01277242467928,1.674086e-08
0.04339152119701,30545.952666141253,860.9270644044352,-403.7792306922198,0.10136210574471,1.10886e-09,0.88586543335023,0.0,8.783e-10,0.1347101129147,1.667775e-08,2.5183e-10,4.84e-11,0.01277242447927,1.746065e-08
0.04364089775561,30545.616267179244,860.9218271659784,-403.77979954707826,0.10136210388614,1.17814e-09,0.88586543335023,0.0,9.324e-10,0.13470944890474,1.786319e-08,2.6747e-10,5.111e-11,0.01277242426876,1.820256e-08
0.04389027431421,30545.018113764432,860.9188445344819,-403.7851035653978,0.10136210194196,1.25105e-09,0.88586543335023,0.0,9.8927e-10,0.13470727773997,1.911479e-08,2.8393e-10,5.39e-11,0.01277242404733,1.896754e-08
0.04413965087282,30545.02706911135,860.921027507648,-403.7841824061156,0.10136209990829,1.32778e-09,0.88586543335023,0.0,1.04903e-09,0.13470697573769,2.043556e-08,3.0123e-10,5.678e-11,0.01277242381448,1.975663e-08
0.04438902743142,30545.59171834467,860.9276284459252,-403.77786457113433,0.10136209778067,1.40852e-09,0.88586543335023,0.0,1.11183e-09,0.13470843312814,2.182908e-08,3.1943e-10,5.975e-11,0.0127724235696,2.057088e-08
0.04463840399002,30545.769499111026,860.9279023997652,-403.77868025133296,0.1013620955544,1.49351e-09,0.88586543335023,0.0,1.17785e-09,0.13470917436711,2.329918e-08,3.3858e-10,6.282e-11,0.01277242331209,2.141135e-08
0.04488778054863,30545.232727821145,860.9228880789218,-403.7888855578209,0.10136209322477,1.58298e-09,0.88586543335023,0.0,1.24725e-09,0.1347075918261,2.484967e-08,3.5872e-10,6.598e-11,0.0127724230413,2.22791e-08
0.04513715710723,30545.068023842978,860.9239991318019,-403.79390720382327,0.101362090787,1.67717e-09,0.88586543335023,0.0,1.32018e-09,0.13470669170548,2.648435e-08,3.7992e-10,6.923e-11,0.01277242275661,2.31753e-08
0.04538653366584,30545.641154550096,860.9319009807293,-403.7900350303245,0.10136208823608,1.7763e-09,0.88586543335023,0.0,1.39683e-09,0.13470798296064,2.820719e-08,4.0222e-10,7.259e-11,0.01277242245736,2.410119e-08
0.04563591022444,30545.90908542504,860.9349960715969,-403.7870948366197,0.10136208556671,1.88063e-09,0.88586543335023,0.0,1.47737e-09,0.13470868035925,3.002242e-08,4.2567e-10,7.604e-11,0.01277242214287,2.505805e-08
0.04588528678304,30545.666258082612,860.9323971964278,-403.7898607689379,0.10136208277331,1.99043e-09,0.88586543335023,0.0,1.562e-09,0.1347080162162,3.193453e-08,4.5033e-10,7.96e-11,0.01277242181238,2.604718e-08
0.04613466334165,30545.422139280472,860.9289170302451,-403.7909655500511,0.10136207984997,2.106e-09,0.88586543335023,0.0,1.65093e-09,0.13470748427143,3.394832e-08,4.7627e-10,8.327e-11,0.01277242146511,2.706992e-08
0.04638403990025,30545.544856890265,860.9294952239327,-403.785244497633,0.10136207679046,2.22764e-09,0.88586543335023,0.0,1.74436e-09,0.13470793510156,3.606884e-08,5.0355e-10,8.704e-11,0.01277242110023,2.812765e-08
0.04663341645885,30545.761081768134,860.9317383748489,-403.7792540578672,0.10136207358835,2.35569e-09,0.88586543335023,0.0,1.84254e-09,0.13470853779541,3.83013e-08,5.3224e-10,9.092e-11,0.01277242071688,2.922186e-08
0.04688279301746,30545.50846392748,860.9296355864172,-403.7803455461825,0.10136207023694,2.49047e-09,0.88586543335023,0.0,1.94569e-09,0.13470775286953,4.065108e-08,5.6242e-10,9.492e-11,0.01277242031417,3.035408e-08
0.04713216957606,30545.041610857712,860.9256908369449,-403.78517021042495,0.10136206672924,2.63234e-09,0.88586543335023,0.0,2.05406e-09,0.13470631135601,4.312388e-08,5.9416e-10,9.904e-11,0.01277241989116,3.152588e-08
0.04738154613466,30544.793889367025,860.9238609142714,-403.78746245753166,0.10136206305787,2.78168e-09,0.88586543335023,0.0,2.16792e-09,0.13470550532874,4.572568e-08,6.2755e-10,1.0327e-10,0.01277241944687,3.273892e-08
0.04763092269327,30544.635979062394,860.9229801496725,-403.7894144003902,0.10136205921511,2.93888e-09,0.88586543335023,0.0,2.28753e-09,0.13470494686962,4.846276e-08,6.6267e-10,1.0763e-10,0.01277241898027,3.399492e-08
0.04788029925187,30544.55251180041,860.9222203536706,-403.7943239164955,0.10136205519294,3.10436e-09,0.88586543335023,0.0,2.41317e-09,0.13470469778945,5.13416e-08,6.9961e-10,1.1212e-10,0.01277241849028,3.529569e-08
0.04812967581047,30544.418080603547,860.920520804916,-403.7992882455624,0.10136205098293,3.27855e-09,0.88586543335023,0.0,2.54515e-09,0.13470437099709,5.436909e-08,7.3847e-10,1.1673e-10,0.01277241797578,3.664306e-08
0.04837905236908,30544.461182632334,860.9221968403417,-403.79955777376034,0.10136204657616,3.46194e-09,0.88586543335023,0.0,2.68379e-09,0.13470429898979,5.755255e-08,7.7935e-10,1.2149e-10,0.01277241743556,3.803894e-08
0.04862842892768,30544.81771302617,860.926503946711,-403.79509576270385,0.10136204196329,3.655e-09,0.88586543335023,0.0,2.82941e-09,0.13470519756603,6.089963e-08,8.2235e-10,1.2638e-10,0.01277241686836,3.948535e-08
0.04887780548628,30545.257768003106,860.93164804992,-403.7925920692932,0.10136203713467,3.85826e-09,0.88586543335023,0.0,2.98238e-09,0.13470633352717,6.441818e-08,8.6757e-10,1.3141e-10,0.01277241627289,4.098441e-08
0.04912718204489,30545.665759990115,860.9356736399575,-403.7920701801572,0.10136203208028,4.07225e-09,0.88586543335023,0.0,3.14303e-09,0.13470750309256,6.811639e-08,9.1514e-10,1.3659e-10,0.0127724156478,4.25383e-08
0.04937655860349,30545.97526809016,860.937180020432,-403.78789476452386,0.10136202678947,4.29754e-09,0.88586543335023,0.0,3.31176e-09,0.13470863251202,7.200304e-08,9.6516e-10,1.4193e-10,0.01277241499165,4.414923e-08
0.04962593516209,30546.206906412077,860.9388958293653,-403.778190808421,0.10136202125097,4.53476e-09,0.88586543335023,0.0,3.48898e-09,0.13470938575899,7.608747e-08,1.01777e-09,1.4742e-10,0.0127724143029,4.58195e-08
0.0498753117207,30546.50724010296,860.9413363244131,-403.77146348892813,0.10136201545315,4.78456e-09,0.88586543335023,0.0,3.67511e-09,0.13471032856757,8.037926e-08,1.07311e-09,1.5307e-10,0.01277241357998,4.755154e-08
0.0501246882793,30546.609371809816,860.9419835327067,-403.771898534889,0.10136200938401,5.04759e-09,0.88586543335023,0.0,3.87058e-09,0.13471067790246,8.488823e-08,1.1313e-09,1.589e-10,0.01277241282127,4.934789e-08
0.05037406483791,30546.44272762546,860.9403940691251,-403.77504097466624,0.10136200303085,5.32457e-09,0.88586543335023,0.0,4.07584e-09,0.13471019191171,8.962492e-08,1.19251e-09,1.6489e-10,0.01277241202505,5.121114e-08
0.05062344139651,30545.920966455105,860.9361593418919,-403.77532209656266,0.10136199638012,5.61629e-09,0.88586543335023,0.0,4.29142e-09,0.13470855375157,9.460062e-08,1.25691e-09,1.7107e-10,0.01277241118945,5.31439e-08
0.05087281795511,30545.137620748927,860.9323339759464,-403.7755811072977,0.10136198941785,5.92354e-09,0.88586543335023,0.0,4.51781e-09,0.13470569793157,9.982692e-08,1.32466e-09,1.7743e-10,0.01277241031258,5.514898e-08
0.05112219451372,30544.755607984484,860.9299240672667,-403.78796382920615,0.10136198212982,6.24712e-09,0.88586543335023,0.0,4.75551e-09,0.13470439053544,1.0531545e-07,1.3959e-09,1.8399e-10,0.01277240939252,5.722946e-08
0.05137157107232,30544.234218636568,860.9224592689051,-403.8098504033207,0.10136197450089,6.58789e-09,0.88586543335023,0.0,5.00509e-09,0.13470325938347,1.110787e-07,1.47083e-09,1.9075e-10,0.01277240842722,5.93884e-08
0.05162094763092,30542.524716503474,860.9039094890335,-403.8273674369767,0.10136196651468,6.94687e-09,0.88586543335023,0.0,5.26716e-09,0.1346986228301,1.1713051e-07,1.54968e-09,1.9771e-10,0.01277240741441,6.162875e-08
0.05187032418953,30540.234032438722,860.8842860138958,-403.844427887712,0.10136195815424,7.32508e-09,0.88586543335023,0.0,5.54234e-09,0.13469159089165,1.2348515e-07,1.63269e-09,2.0489e-10,0.01277240635175,6.395363e-08
0.05211970074813,30538.213719565338,860.8673834272389,-403.8681337929862,0.10136194940255,7.72351e-09,0.88586543335023,0.0,5.83127e-09,0.13468532539659,1.3015658e-07,1.72007e-09,2.123e-10,0.01277240523694,6.636657e-08
0.05236907730673,30536.938000290935,860.8513981574573,-403.89828644717113,0.10136194024182,8.14319e-09,0.88586543335023,0.0,6.13456e-09,0.1346822001609,1.3715941e-07,1.81201e-09,2.1993e-10,0.01277240406759,6.887127e-08
0.05261845386534,30536.19733883048,860.8417715292944,-403.91727336372094,0.10136193065241,8.58537e-09,0.88586543335023,0.0,6.45297e-09,0.13468043989117,1.4451029e-07,1.90881e-09,2.2781e-10,0.01277240284096,7.147116e-08
0.05286783042394,30535.573401875048,860.8346040064679,-403.9175787300401,0.10136192061334,9.05141e-09,0.88586543335023,0.0,6.7873e-09,0.13467880968448,1.522271e-07,2.01082e-09,2.3594e-10,0.01277240155413,7.416974e-08
0.05311720698254,30535.170913536127,860.8365131309557,-403.9072084938523,0.10136191010397,9.54257e-09,0.88586543335023,0.0,7.1383e-09,0.13467673613883,1.6032694e-07,2.11829e-09,2.4433e-10,0.01277240020428,7.69711e-08
0.05336658354115,30535.576662264077,860.8399603212075,-403.9038510560299,0.10136189910351,1.006005e-08,0.88586543335023,0.0,7.50671e-09,0.13467798674406,1.6882679e-07,2.23139e-09,2.5299e-10,0.01277239878863,7.987971e-08
0.05361596009975,30536.750894839864,860.8412351165118,-403.9139828727896,0.10136188758843,1.060538e-08,0.88586543335023,0.0,7.89342e-09,0.1346829666403,1.777466e-07,2.3505e-09,2.6193e-10,0.01277239730392,8.28996e-08
0.05386533665835,30536.935767355735,860.8441591692077,-403.91733013924767,0.10136187553278,1.118043e-08,0.88586543335023,0.0,8.29945e-09,0.13468332491539,1.8710878e-07,2.4763e-09,2.7117e-10,0.01277239574646,8.603442e-08
0.05411471321696,30534.977206466963,860.8394777518322,-403.90255474444166,0.10136186291198,1.178678e-08,0.88586543335023,0.0,8.72571e-09,0.13467541945023,1.9693391e-07,2.60919e-09,2.8071e-10,0.01277239411287,8.928863e-08
0.05436408977556,30532.81736128176,860.8248231272366,-403.898294763121,0.10136184970252,1.242577e-08,0.88586543335023,0.0,9.17301e-09,0.13466818633927,2.0724084e-07,2.74928e-09,2.9058e-10,0.01277239240007,9.266771e-08
0.05461346633416,30533.855345935513,860.8178875367591,-403.9334606956194,0.10136183587681,1.309919e-08,0.88586543335023,0.0,9.64234e-09,0.13467384995845,2.1805243e-07,2.89709e-09,3.0077e-10,0.01277239060432,9.617683e-08
0.05486284289277,30536.68063240514,860.8335585672513,-403.95940285068315,0.10136182140229,1.38095e-08,0.88586543335023,0.0,1.0135e-08,0.13468385982705,2.293968e-07,3.05383e-09,3.1131e-10,0.01277238872097,9.982008e-08
0.05511221945137,30536.29796170516,860.8510389806363,-403.9093073184148,0.10136180624776,1.4559e-08,0.88586543335023,0.0,1.065219e-08,0.13467943764245,2.4130056e-07,3.22057e-09,3.2222e-10,0.01277238674564,1.0360183e-07
